dataset_id,isolate_id,sample_name,status,output_dir,error
HPGP_GLOBAL,SWT-011,HPGP_GLOBAL__SWT-011,PASS,data/phylogeny/snippy/HPGP_GLOBAL__SWT-011,
HPGP_GLOBAL,SWT-012,HPGP_GLOBAL__SWT-012,PASS,data/phylogeny/snippy/HPGP_GLOBAL__SWT-012,
HPGP_GLOBAL,SWT-013,HPGP_GLOBAL__SWT-013,PASS,data/phylogeny/snippy/HPGP_GLOBAL__SWT-013,
HPGP_GLOBAL,SWT-014,HPGP_GLOBAL__SWT-014,PASS,data/phylogeny/snippy/HPGP_GLOBAL__SWT-014,
HPGP_GLOBAL,SWT-015,HPGP_GLOBAL__SWT-015,PASS,data/phylogeny/snippy/HPGP_GLOBAL__SWT-015,
HPGP_GLOBAL,SWT-017,HPGP_GLOBAL__SWT-017,PASS,data/phylogeny/snippy/HPGP_GLOBAL__SWT-017,
HPGP_GLOBAL,TUR-001,HPGP_GLOBAL__TUR-001,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-001,
HPGP_GLOBAL,TUR-002,HPGP_GLOBAL__TUR-002,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-002,
HPGP_GLOBAL,TUR-003,HPGP_GLOBAL__TUR-003,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-003,
HPGP_GLOBAL,TUR-005,HPGP_GLOBAL__TUR-005,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-005,
HPGP_GLOBAL,TUR-008,HPGP_GLOBAL__TUR-008,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-008,
HPGP_GLOBAL,TUR-010,HPGP_GLOBAL__TUR-010,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-010,
HPGP_GLOBAL,TUR-011,HPGP_GLOBAL__TUR-011,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-011,
HPGP_GLOBAL,TUR-014,HPGP_GLOBAL__TUR-014,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-014,
HPGP_GLOBAL,TUR-017,HPGP_GLOBAL__TUR-017,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-017,
HPGP_GLOBAL,TUR-023,HPGP_GLOBAL__TUR-023,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TUR-023,
HPGP_GLOBAL,TWN-001,HPGP_GLOBAL__TWN-001,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-001,
HPGP_GLOBAL,TWN-004,HPGP_GLOBAL__TWN-004,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-004,
HPGP_GLOBAL,TWN-005,HPGP_GLOBAL__TWN-005,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-005,
HPGP_GLOBAL,TWN-006,HPGP_GLOBAL__TWN-006,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-006,
HPGP_GLOBAL,TWN-007,HPGP_GLOBAL__TWN-007,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-007,
HPGP_GLOBAL,TWN-008,HPGP_GLOBAL__TWN-008,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-008,
HPGP_GLOBAL,TWN-009,HPGP_GLOBAL__TWN-009,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-009,
HPGP_GLOBAL,TWN-020,HPGP_GLOBAL__TWN-020,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-020,
HPGP_GLOBAL,TWN-022,HPGP_GLOBAL__TWN-022,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-022,
HPGP_GLOBAL,TWN-023,HPGP_GLOBAL__TWN-023,PASS,data/phylogeny/snippy/HPGP_GLOBAL__TWN-023,
HPGP_GLOBAL,USA-002,HPGP_GLOBAL__USA-002,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-002,
HPGP_GLOBAL,USA-003,HPGP_GLOBAL__USA-003,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-003,
HPGP_GLOBAL,USA-102,HPGP_GLOBAL__USA-102,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-102,
HPGP_GLOBAL,USA-104,HPGP_GLOBAL__USA-104,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-104,
HPGP_GLOBAL,USA-105,HPGP_GLOBAL__USA-105,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-105,
HPGP_GLOBAL,USA-106,HPGP_GLOBAL__USA-106,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-106,
HPGP_GLOBAL,USA-202,HPGP_GLOBAL__USA-202,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-202,
HPGP_GLOBAL,USA-204,HPGP_GLOBAL__USA-204,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-204,
HPGP_GLOBAL,USA-206,HPGP_GLOBAL__USA-206,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-206,
HPGP_GLOBAL,USA-207,HPGP_GLOBAL__USA-207,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-207,
HPGP_GLOBAL,USA-302,HPGP_GLOBAL__USA-302,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-302,
HPGP_GLOBAL,USA-304,HPGP_GLOBAL__USA-304,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-304,
HPGP_GLOBAL,USA-311,HPGP_GLOBAL__USA-311,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-311,
HPGP_GLOBAL,USA-406,HPGP_GLOBAL__USA-406,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-406,
HPGP_GLOBAL,USA-414,HPGP_GLOBAL__USA-414,PASS,data/phylogeny/snippy/HPGP_GLOBAL__USA-414,
HPGP_GLOBAL,ZAF-001,HPGP_GLOBAL__ZAF-001,PASS,data/phylogeny/snippy/HPGP_GLOBAL__ZAF-001,
HPGP_GLOBAL,ZAF-002,HPGP_GLOBAL__ZAF-002,PASS,data/phylogeny/snippy/HPGP_GLOBAL__ZAF-002,
HPGP_GLOBAL,ZAF-004,HPGP_GLOBAL__ZAF-004,PASS,data/phylogeny/snippy/HPGP_GLOBAL__ZAF-004,
HPGP_GLOBAL,ZAF-006,HPGP_GLOBAL__ZAF-006,PASS,data/phylogeny/snippy/HPGP_GLOBAL__ZAF-006,
ZENODO_10369064,S01,ZENODO_10369064__S01,PASS,data/phylogeny/snippy/ZENODO_10369064__S01,
ZENODO_10369064,S03,ZENODO_10369064__S03,PASS,data/phylogeny/snippy/ZENODO_10369064__S03,
ZENODO_10369064,S04,ZENODO_10369064__S04,PASS,data/phylogeny/snippy/ZENODO_10369064__S04,
ZENODO_10369064,S05,ZENODO_10369064__S05,PASS,data/phylogeny/snippy/ZENODO_10369064__S05,
ZENODO_10369064,S06,ZENODO_10369064__S06,PASS,data/phylogeny/snippy/ZENODO_10369064__S06,
ZENODO_10369064,S07,ZENODO_10369064__S07,PASS,data/phylogeny/snippy/ZENODO_10369064__S07,
ZENODO_10369064,S08,ZENODO_10369064__S08,PASS,data/phylogeny/snippy/ZENODO_10369064__S08,
ZENODO_10369064,S09,ZENODO_10369064__S09,PASS,data/phylogeny/snippy/ZENODO_10369064__S09,
ZENODO_10369064,S10,ZENODO_10369064__S10,PASS,data/phylogeny/snippy/ZENODO_10369064__S10,
ZENODO_10369064,S11,ZENODO_10369064__S11,PASS,data/phylogeny/snippy/ZENODO_10369064__S11,
ZENODO_10369064,S12,ZENODO_10369064__S12,PASS,data/phylogeny/snippy/ZENODO_10369064__S12,
ZENODO_10369064,S13,ZENODO_10369064__S13,PASS,data/phylogeny/snippy/ZENODO_10369064__S13,
ZENODO_10369064,S14,ZENODO_10369064__S14,PASS,data/phylogeny/snippy/ZENODO_10369064__S14,
ZENODO_10369064,S15,ZENODO_10369064__S15,PASS,data/phylogeny/snippy/ZENODO_10369064__S15,
ZENODO_10369064,S16,ZENODO_10369064__S16,PASS,data/phylogeny/snippy/ZENODO_10369064__S16,
ZENODO_10369064,S17,ZENODO_10369064__S17,PASS,data/phylogeny/snippy/ZENODO_10369064__S17,
ZENODO_10369064,S18,ZENODO_10369064__S18,PASS,data/phylogeny/snippy/ZENODO_10369064__S18,
ZENODO_10369064,S19,ZENODO_10369064__S19,PASS,data/phylogeny/snippy/ZENODO_10369064__S19,
ZENODO_10369064,S20,ZENODO_10369064__S20,PASS,data/phylogeny/snippy/ZENODO_10369064__S20,
ZENODO_10369064,S23,ZENODO_10369064__S23,PASS,data/phylogeny/snippy/ZENODO_10369064__S23,
ZENODO_10369064,S24,ZENODO_10369064__S24,PASS,data/phylogeny/snippy/ZENODO_10369064__S24,
ZENODO_10369064,S25,ZENODO_10369064__S25,PASS,data/phylogeny/snippy/ZENODO_10369064__S25,
ZENODO_10369064,S26,ZENODO_10369064__S26,PASS,data/phylogeny/snippy/ZENODO_10369064__S26,
ZENODO_10369064,S28,ZENODO_10369064__S28,PASS,data/phylogeny/snippy/ZENODO_10369064__S28,
ZENODO_10369064,S29,ZENODO_10369064__S29,PASS,data/phylogeny/snippy/ZENODO_10369064__S29,
ZENODO_10369064,S30,ZENODO_10369064__S30,PASS,data/phylogeny/snippy/ZENODO_10369064__S30,
ZENODO_10369064,S31,ZENODO_10369064__S31,PASS,data/phylogeny/snippy/ZENODO_10369064__S31,
ZENODO_10369064,S32,ZENODO_10369064__S32,PASS,data/phylogeny/snippy/ZENODO_10369064__S32,
ZENODO_10369064,S34,ZENODO_10369064__S34,PASS,data/phylogeny/snippy/ZENODO_10369064__S34,
ZENODO_10369064,S35,ZENODO_10369064__S35,PASS,data/phylogeny/snippy/ZENODO_10369064__S35,
ZENODO_10369064,S36,ZENODO_10369064__S36,PASS,data/phylogeny/snippy/ZENODO_10369064__S36,
ZENODO_10369064,S37,ZENODO_10369064__S37,PASS,data/phylogeny/snippy/ZENODO_10369064__S37,
ZENODO_10369064,S39,ZENODO_10369064__S39,PASS,data/phylogeny/snippy/ZENODO_10369064__S39,
ZENODO_10369064,S41,ZENODO_10369064__S41,PASS,data/phylogeny/snippy/ZENODO_10369064__S41,
ZENODO_10369064,S42,ZENODO_10369064__S42,PASS,data/phylogeny/snippy/ZENODO_10369064__S42,
ZENODO_10369064,S43,ZENODO_10369064__S43,PASS,data/phylogeny/snippy/ZENODO_10369064__S43,
ZENODO_10369064,S45,ZENODO_10369064__S45,PASS,data/phylogeny/snippy/ZENODO_10369064__S45,
ZENODO_10369064,S46,ZENODO_10369064__S46,PASS,data/phylogeny/snippy/ZENODO_10369064__S46,
ZENODO_10369064,S48,ZENODO_10369064__S48,PASS,data/phylogeny/snippy/ZENODO_10369064__S48,
ZENODO_10369064,S49,ZENODO_10369064__S49,PASS,data/phylogeny/snippy/ZENODO_10369064__S49,
ZENODO_10369064,S50,ZENODO_10369064__S50,PASS,data/phylogeny/snippy/ZENODO_10369064__S50,
ZENODO_10369064,S52,ZENODO_10369064__S52,PASS,data/phylogeny/snippy/ZENODO_10369064__S52,
ZENODO_10369064,S55,ZENODO_10369064__S55,PASS,data/phylogeny/snippy/ZENODO_10369064__S55,
ZENODO_10369064,S56,ZENODO_10369064__S56,PASS,data/phylogeny/snippy/ZENODO_10369064__S56,
ZENODO_10369064,S57,ZENODO_10369064__S57,PASS,data/phylogeny/snippy/ZENODO_10369064__S57,
ZENODO_10369064,S64,ZENODO_10369064__S64,PASS,data/phylogeny/snippy/ZENODO_10369064__S64,
