negative_control,antibiotic,model,split_type,fold,n_train,n_test,n,n_resistant,n_susceptible,tp,tn,fp,fn,prevalence,sensitivity,specificity,false_susceptible_rate,false_resistant_rate,balanced_accuracy,mcc,ppv,npv,auroc_binary_score,auprc_binary_score,brier_binary_score,auroc_probability,auprc_probability,brier_probability,calibration_intercept,calibration_slope
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,67,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,0.9999999999999999,0.18929830476711101,1052.274242918985,1012.2068204972882
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__067,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.28486777506412087,1334.2891962610838,1285.7636656093446
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,68,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.1818181818181818,0.39868565169769987,0.1857876758929081,1.7029277496089832,2.6854346559788453
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__068,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.2785172228266106,79.1130135047987,77.33141498156184
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,69,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.17879207045782153,104.45429697875218,103.84993905340997
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__069,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.29723875051996906,-38.783966450870075,-37.12317734347576
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,70,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0,0.26506024096385544,0.20785172921659292,-116.57085157421693,-105.60056622846984
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__070,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.26607543701664116,27.0225746379542,27.150958691908613
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,71,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.1629884867027156,45.70849205710991,47.852691441308586
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__071,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.3042274886550514,-28.310699496678282,-26.280217577044453
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,72,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0,0.24856327667572647,0.20219939054388145,-259.20317941729144,-250.66203497435006
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__072,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.2974110953878842,-40.32696786040041,-38.31637374245156
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,73,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0909090909090909,0.3318729463307777,0.20901902594655977,-26.713007708412764,-24.14424618344512
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__073,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.2976064162739814,-42.03045422436824,-39.628919612989584
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,74,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.18422695566506322,174.51566918998745,170.87828606731838
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__074,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.2599858052752656,20.232920077279545,20.60029854800332
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,75,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.9090909090909092,0.9331872946330777,0.17996155323268487,14.207892806137558,15.380607430493367
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__075,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.24192896488412738,11.405376565360992,12.177204940932873
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,76,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0,0.24856327667572647,0.21382598305829179,-92.71466325364763,-86.45694689941345
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__076,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.2910701698816238,-83.3471825155425,-79.78897012349219
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,77,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.9090909090909092,0.9331872946330777,0.1909069192840485,16.537618308908495,17.390292798971988
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__077,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.33152020085556744,-12.465623616557503,-10.818399967400666
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,78,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0,0.24856327667572647,0.2103510926083152,-119.61026296117224,-113.94605234260607
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__078,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.25968878716627447,20.445875402526127,20.99995181840641
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,79,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.8181818181818182,0.8663745892661556,0.17091414098757932,9.722043535247876,10.56455859951263
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__079,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.25939455320517446,20.647232743869004,21.388790045662756
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,80,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.18218232798125664,161.89189155580377,157.0805542943033
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__080,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.3177147284570587,-17.22578306952993,-15.477682492509079
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,81,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.8636363636363636,0.8997809419496167,0.16974573031109133,18.225517109970962,18.816177595307952
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__081,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.2976064162739813,-42.03045422436858,-39.62891961298988
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,82,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0,0.24125821467688938,0.20407463063942763,-219.18449640912948,-209.48519552649077
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__082,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.2908557296656197,-76.95412470907746,-74.24672300175261
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,83,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.8636363636363636,0.8997809419496167,0.19524625340712454,-75.821229324784,-72.56304268592676
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__083,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.28461930148746384,-2900.3745428917587,-2817.68543098064
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,84,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0,0.24856327667572647,0.22576354213455388,-55.71172089959873,-49.76482589080196
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__084,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.29831660186650827,-48.23071974835202,-44.38751582097452
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,85,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.8181818181818182,0.8663745892661556,0.19031587564056496,9.403821419825867,10.191878120311895
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__085,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.297411095387884,-40.32696786040142,-38.316373742452484
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,86,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.9090909090909092,0.9331872946330777,0.19090691928404807,16.537618308911288,17.390292798974944
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__086,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.23712676338671843,9.855734965903624,10.358880557540246
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,87,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.9545454545454546,0.966593647316539,0.18183718836225712,19.70258986487318,21.275622643021126
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__087,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.290662114647353,-71.92693550782833,-69.91958264125515
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,88,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.1363636363636363,0.3560283090403572,0.23457678190618664,-9.482272088579407,-7.652622386238276
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__088,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.2854025588478825,410.5740677287566,389.058480711912
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,89,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.17642863898202762,84.33379744341434,85.3537184495814
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__089,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.29049179708341083,-67.6621227817321,-66.23778500500067
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,90,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.8636363636363636,0.8997809419496167,0.1881687309841425,12.708520913976631,13.5745886940989
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__090,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.2422499141485579,11.37798403694665,12.037218460476387
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,91,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.1739736648894521,83.24131783310415,82.11709120466998
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__091,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.21916010500893765,7.022784209050449,7.944103704995904
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,92,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.9545454545454546,0.9665936473165389,0.19215758786358947,135.8020809077666,133.3477021394369
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__092,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.26607543701664116,27.022574637954175,27.15095869190863
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,93,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.8636363636363636,0.8997809419496167,0.17125161131728336,5.411586463519938,6.535349251062437
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__093,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.2846193014874638,-2900.374542893628,-2817.6854309824525
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,94,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.18422695566506322,174.51566918998734,170.87828606731847
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__094,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.27851722282661073,79.11301350479874,77.33141498156182
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,95,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,1.0,1.0,0.18089972532375007,380.99488419108417,360.1506948335923
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__095,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.2477562645175296,13.406705431928811,14.134257563069657
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,96,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.9545454545454546,0.966593647316539,0.1924709907259433,85.99637476080409,85.5129592215159
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__096,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.27101843347537663,46.44531304211223,47.85893270440168
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,97,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0909090909090909,0.3318729463307777,0.2125871643315948,-16.290291635088963,-14.035891580519237
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__097,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.3247205350860766,-14.712497986219702,-12.89909049009437
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,98,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.9090909090909092,0.9331872946330777,0.19315338189811274,-0.2598073374904479,0.7448307112667798
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__098,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.2780054432666844,90.06500022653697,89.49571561647245
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,99,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.2272727272727272,0.432092004381161,0.19380410471478257,-0.4092304567876181,0.6020086359937906
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__099,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.9291666666666668,0.8980861244019138,0.25251057223797196,16.536165805521343,17.771585597585847
