dataset_id,isolate_id,antibiotic,mic_raw,mic_numeric,mic_operator,unit,ast_method,medium,incubation,breakpoint_standard,breakpoint_version,susceptibility_original,susceptibility_recomputed,borderline_mic,phenotype_quality
HPGP_GLOBAL,BRA-022,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-023,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-023,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-025,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-025,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-001,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-001,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-002,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-002,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-004,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-004,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-005,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-005,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-007,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-007,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-008,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-008,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
